Fotograma,tipo_objeto,confianza,ID,x1,y1,x2,y2,Matricula,Confianza,mx1,my1,mx2,my2,texto_matricula
204,car,0.48,,1384,325,1436,361,Si,0,0,0,0,0,???
204,car,0.35,,1386,324,1446,370,Si,0,0,0,0,0,???
204,person,0.29,,434,264,485,427,No,,,,,,
204,car,0.24,,1502,313,1565,383,Si,0,0,0,0,0,???
204,car,0.15,,1251,260,1332,353,Si,0.15,0,0,0,0,???
205,person,0.76,1,436,262,488,430,No,,,,,,
205,car,0.62,2,1362,323,1398,356,Si,0,0,0,0,0,???
206,person,0.77,1,436,263,492,431,No,,,,,,
206,car,0.61,2,1361,323,1397,356,Si,0,0,0,0,0,???
207,person,0.76,1,439,269,493,431,No,,,,,,
207,car,0.65,2,1362,322,1398,357,Si,0,0,0,0,0,???
208,person,0.71,1,443,276,495,433,No,,,,,,
208,car,0.65,2,1362,322,1398,357,Si,0,0,0,0,0,???
209,car,0.66,1,1360,322,1398,357,Si,0,0,0,0,0,???
209,person,0.63,2,443,275,498,433,No,,,,,,
210,person,0.66,1,446,275,501,432,No,,,,,,
210,car,0.65,2,1360,322,1398,357,Si,0,0,0,0,0,???
211,person,0.71,1,450,276,502,430,No,,,,,,
211,bus,0.67,2,1245,262,1330,351,Si,0,0,0,0,0,???
211,car,0.66,3,1361,322,1398,357,Si,0,0,0,0,0,???
212,car,0.63,1,1361,322,1398,357,Si,0,0,0,0,0,???
213,car,0.63,1,1363,322,1398,357,Si,0,0,0,0,0,???
213,person,0.63,2,456,257,512,429,No,,,,,,
214,person,0.7,1,458,262,515,426,No,,,,,,
214,car,0.64,2,1364,322,1398,357,Si,0,0,0,0,0,???
214,bus,0.61,3,1245,262,1327,349,Si,0,0,0,0,0,???
215,person,0.74,1,460,264,517,426,No,,,,,,
215,car,0.64,2,1364,322,1398,357,Si,0,0,0,0,0,???
216,person,0.7,1,463,263,521,427,No,,,,,,
216,car,0.63,2,1363,322,1398,357,Si,0,0,0,0,0,???
217,car,0.61,1,1366,322,1397,357,Si,0,0,0,0,0,???
217,person,0.61,2,469,263,523,428,No,,,,,,
218,car,0.61,1,1365,322,1397,357,Si,0,0,0,0,0,???
219,person,0.66,1,473,270,528,422,No,,,,,,
219,car,0.62,2,1365,322,1397,357,Si,0,0,0,0,0,???
220,car,0.62,1,1365,322,1397,357,Si,0,0,0,0,0,???
221,car,0.63,1,1365,322,1397,357,Si,0,0,0,0,0,???
221,car,0.57,2,1344,321,1383,352,Si,0.57,0,0,0,0,???
221,person,0.62,3,478,275,536,423,No,,,,,,
222,person,0.72,1,475,275,541,424,No,,,,,,
222,car,0.62,2,1365,322,1398,357,Si,0,0,0,0,0,???
222,car,0.52,3,1344,321,1382,352,Si,0.52,0,0,0,0,???
223,person,0.69,1,477,273,542,423,No,,,,,,
223,car,0.63,2,1368,322,1398,357,Si,0,0,0,0,0,???
223,car,0.61,3,1429,323,1509,381,Si,0,0,0,0,0,???
224,person,0.68,1,482,267,541,421,No,,,,,,
224,car,0.62,2,1367,322,1398,357,Si,0,0,0,0,0,???
224,car,0.61,3,1429,323,1509,381,Si,0,0,0,0,0,???
225,person,0.63,1,482,265,544,421,No,,,,,,
225,car,0.62,2,1429,323,1509,381,Si,0,0,0,0,0,???
225,car,0.61,3,1368,322,1398,357,Si,0,0,0,0,0,???
226,person,0.67,1,488,270,544,423,No,,,,,,
226,car,0.62,2,1429,323,1509,380,Si,0,0,0,0,0,???
226,car,0.61,3,1367,322,1398,357,Si,0,0,0,0,0,???
227,person,0.66,1,496,270,544,420,No,,,,,,
227,car,0.62,2,1429,323,1510,381,Si,0,0,0,0,0,???
228,person,0.64,1,499,269,546,421,No,,,,,,
228,car,0.61,2,1429,323,1509,380,Si,0,0,0,0,0,???
229,person,0.72,1,501,270,548,421,No,,,,,,
229,car,0.61,2,1428,323,1509,380,Si,0,0,0,0,0,???
230,person,0.73,1,503,270,550,420,No,,,,,,
231,person,0.61,1,504,273,553,421,No,,,,,,
232,car,0.6,,1363,323,1397,357,Si,0,0,0,0,0,???
232,car,0.58,,1429,323,1507,378,Si,0,0,0,0,0,???
232,car,0.56,,1300,319,1346,350,Si,0,0,0,0,0,???
232,car,0.25,,1345,322,1385,353,Si,0.25,0,0,0,0,???
232,person,0.55,,505,276,556,421,No,,,,,,
232,car,0.7,,1384,324,1436,361,Si,0.7,0,0,0,0,13
232,car,0.15,,1386,324,1445,369,Si,0.15,0,0,0,0,???
232,car,0.25,,1507,313,1564,379,Si,0,0,0,0,0,???
232,car,0.21,,1245,276,1311,349,Si,0,0,0,0,0,???
232,bus,0.13,,1245,269,1311,348,Si,0.13,0,0,0,0,???
232,car,0.12,,981,300,1050,340,Si,0,0,0,0,0,???
233,person,0.7,1,506,272,558,420,No,,,,,,
234,person,0.7,1,505,282,558,419,No,,,,,,
235,person,0.72,1,507,277,562,419,No,,,,,,
235,car,0.63,2,1429,323,1509,380,Si,0,0,0,0,0,???
236,person,0.74,1,510,274,564,421,No,,,,,,
236,car,0.62,2,1429,323,1507,380,Si,0,0,0,0,0,???
236,car,0.62,3,1365,322,1398,357,Si,0,0,0,0,0,???
237,person,0.76,1,511,272,564,420,No,,,,,,
237,car,0.64,2,1429,323,1508,380,Si,0,0,0,0,0,???
237,car,0.61,3,1364,322,1398,357,Si,0,0,0,0,0,???
238,person,0.69,1,513,272,568,421,No,,,,,,
238,car,0.65,2,1429,323,1507,379,Si,0,0,0,0,0,???
239,person,0.67,1,519,271,572,419,No,,,,,,
239,car,0.66,2,1429,322,1508,380,Si,0,0,0,0,0,???
239,car,0.62,3,1299,319,1345,351,Si,0,0,0,0,0,???
240,person,0.69,1,519,270,573,416,No,,,,,,
240,car,0.67,2,1429,322,1507,380,Si,0,0,0,0,0,???
240,car,0.63,3,1299,320,1345,351,Si,0,0,0,0,0,???
241,person,0.75,1,525,269,577,417,No,,,,,,
241,car,0.69,2,1429,322,1507,381,Si,0,0,0,0,0,???
241,car,0.65,3,1298,320,1346,351,Si,0,0,0,0,0,???
241,car,0.63,4,1365,322,1399,357,Si,0,0,0,0,0,???
242,person,0.77,1,526,266,579,414,No,,,,,,
242,car,0.7,2,1430,322,1507,381,Si,0,0,0,0,0,???
242,car,0.65,3,1298,320,1346,350,Si,0,0,0,0,0,???
242,car,0.63,4,1365,322,1399,357,Si,0,0,0,0,0,???
243,person,0.78,1,530,270,582,415,No,,,,,,
243,car,0.69,2,1430,322,1508,382,Si,0,0,0,0,0,???
243,car,0.65,3,1298,319,1346,350,Si,0,0,0,0,0,???
243,car,0.64,4,1366,322,1399,357,Si,0,0,0,0,0,???
244,person,0.78,1,531,267,582,415,No,,,,,,
244,car,0.68,2,1430,322,1507,381,Si,0,0,0,0,0,???
244,car,0.65,3,1298,319,1345,350,Si,0,0,0,0,0,???
244,car,0.64,4,1366,322,1399,357,Si,0,0,0,0,0,???
245,person,0.79,1,532,268,585,415,No,,,,,,
245,car,0.67,2,1431,322,1506,379,Si,0,0,0,0,0,???
245,car,0.65,3,1298,320,1345,350,Si,0,0,0,0,0,???
245,car,0.63,4,1366,322,1399,357,Si,0,0,0,0,0,???
246,person,0.77,1,533,273,590,414,No,,,,,,
246,car,0.68,2,1431,322,1505,378,Si,0,0,0,0,0,???
246,car,0.63,3,1298,320,1346,350,Si,0,0,0,0,0,???
246,car,0.62,4,1366,322,1399,357,Si,0,0,0,0,0,???
247,person,0.72,1,534,275,592,412,No,,,,,,
247,car,0.66,2,1431,322,1504,378,Si,0,0,0,0,0,???
247,car,0.63,3,1365,322,1399,357,Si,0,0,0,0,0,???
247,car,0.62,4,1298,319,1346,350,Si,0,0,0,0,0,???
248,person,0.7,1,536,272,591,413,No,,,,,,
248,car,0.64,2,1431,322,1504,379,Si,0,0,0,0,0,???
248,car,0.62,3,1365,322,1398,357,Si,0,0,0,0,0,???
248,car,0.61,4,1299,319,1346,350,Si,0,0,0,0,0,???
249,person,0.74,1,538,276,594,413,No,,,,,,
249,car,0.63,2,1366,322,1399,357,Si,0,0,0,0,0,???
249,car,0.62,3,1299,319,1345,350,Si,0,0,0,0,0,???
249,car,0.62,4,1431,322,1503,379,Si,0,0,0,0,0,???
250,person,0.74,1,542,274,594,411,No,,,,,,
250,car,0.63,2,1431,322,1504,379,Si,0,0,0,0,0,???
250,car,0.63,3,1365,322,1399,357,Si,0,0,0,0,0,???
250,car,0.62,4,1299,319,1345,350,Si,0,0,0,0,0,???
251,person,0.74,1,544,274,595,410,No,,,,,,
251,car,0.63,2,1431,322,1505,378,Si,0,0,0,0,0,???
251,car,0.62,3,1365,322,1398,357,Si,0,0,0,0,0,???
251,car,0.62,4,1298,319,1345,350,Si,0,0,0,0,0,???
252,person,0.75,1,549,274,597,409,No,,,,,,
252,car,0.64,2,1432,322,1505,379,Si,0,0,0,0,0,???
252,car,0.63,3,1366,322,1399,357,Si,0,0,0,0,0,???
252,car,0.62,4,1299,319,1345,349,Si,0,0,0,0,0,???
253,person,0.74,1,551,274,600,414,No,,,,,,
253,car,0.67,2,1432,322,1506,378,Si,0,0,0,0,0,???
253,car,0.62,3,1365,322,1399,357,Si,0,0,0,0,0,???
254,person,0.75,1,553,270,602,415,No,,,,,,
254,car,0.7,2,1431,322,1506,379,Si,0,0,0,0,0,???
254,car,0.62,3,1366,322,1399,357,Si,0,0,0,0,0,???
255,person,0.79,1,557,273,605,410,No,,,,,,
255,car,0.71,2,1432,322,1509,380,Si,0,0,0,0,0,???
255,car,0.62,3,1364,322,1398,356,Si,0,0,0,0,0,???
256,car,0.72,1,1431,322,1510,380,Si,0,0,0,0,0,???
256,person,0.68,2,556,274,605,413,No,,,,,,
256,car,0.62,3,1365,322,1399,356,Si,0,0,0,0,0,???
257,car,0.74,1,1431,322,1510,380,Si,0,0,0,0,0,???
257,car,0.62,2,1365,322,1399,356,Si,0,0,0,0,0,???
258,car,0.74,1,1431,322,1509,380,Si,0,0,0,0,0,???
258,car,0.62,2,1365,322,1399,356,Si,0,0,0,0,0,???
259,car,0.73,1,1431,323,1510,380,Si,0,0,0,0,0,???
259,car,0.61,2,1367,322,1399,356,Si,0,0,0,0,0,???
260,car,0.72,1,1431,323,1511,380,Si,0,0,0,0,0,???
260,car,0.61,2,1366,322,1399,356,Si,0,0,0,0,0,???
261,car,0.73,1,1431,323,1511,379,Si,0,0,0,0,0,???
261,car,0.63,2,1365,322,1398,356,Si,0,0,0,0,0,???
262,car,0.73,1,1431,323,1510,379,Si,0,0,0,0,0,???
262,car,0.63,2,1365,322,1398,356,Si,0,0,0,0,0,???
262,car,0.38,3,1343,321,1384,352,Si,0.38,0,0,0,0,???
263,car,0.74,1,1431,323,1510,379,Si,0,0,0,0,0,???
263,car,0.63,2,1366,322,1398,357,Si,0,0,0,0,0,???
263,car,0.61,3,1300,318,1346,348,Si,0,0,0,0,0,???
264,car,0.71,1,1431,323,1509,379,Si,0,0,0,0,0,???
264,person,0.68,2,570,278,620,410,No,,,,,,
264,car,0.63,3,1365,322,1398,356,Si,0,0,0,0,0,???
265,person,0.71,1,574,276,620,411,No,,,,,,
265,car,0.67,2,1430,323,1507,379,Si,0,0,0,0,0,???
266,person,0.72,1,576,276,622,414,No,,,,,,
266,car,0.66,2,1430,323,1505,379,Si,0,0,0,0,0,???
267,car,0.64,1,1430,323,1505,378,Si,0,0,0,0,0,???
268,car,0.59,,1429,323,1503,378,Si,0,0,0,0,0,???
268,car,0.57,,1367,322,1399,357,Si,0,0,0,0,0,???
268,car,0.36,,1343,321,1382,352,Si,0.36,0,0,0,0,???
268,car,0.55,,1299,319,1344,348,Si,0,0,0,0,0,???
268,car,0.36,,1384,324,1435,361,Si,0.36,0,0,0,0,5
268,car,0.37,,1386,324,1444,369,Si,0.37,0,0,0,0,
268,car,0.31,,1394,324,1452,374,Si,0,0,0,0,0,???
268,car,0.27,,1504,313,1566,383,Si,0,0,0,0,0,???
268,person,0.26,,582,281,624,406,No,,,,,,
268,car,0.2,,1243,291,1301,345,Si,0,0,0,0,0,???
268,car,0.12,,1351,318,1384,353,Si,0,0,0,0,0,???
269,person,0.69,1,584,274,625,408,No,,,,,,
270,person,0.74,1,585,274,628,410,No,,,,,,
271,person,0.64,1,586,279,631,407,No,,,,,,
272,car,0.58,,1430,323,1503,378,Si,0,0,0,0,0,???
272,car,0.57,,1367,322,1399,357,Si,0,0,0,0,0,???
272,car,0.35,,1343,321,1382,352,Si,0.35,0,0,0,0,???
272,car,0.54,,1299,320,1345,348,Si,0,0,0,0,0,???
272,car,0.27,,1384,324,1434,361,Si,0.39,0,0,0,0,???
272,car,0.36,,1387,323,1443,370,Si,0,0,0,0,0,???
272,car,0.29,,1503,313,1566,383,Si,0,0,0,0,0,???
272,car,0.11,,1245,302,1301,346,Si,0.11,0,0,0,0,???
272,person,0.13,,590,279,631,399,No,,,,,,
272,car,0.12,,1351,318,1384,353,Si,0,0,0,0,0,???
272,car,0.11,,1504,312,1623,383,Si,0,0,0,0,0,???
273,car,0.58,,1367,322,1400,357,Si,0,0,0,0,0,???
273,car,0.58,,1429,324,1499,378,Si,0,0,0,0,0,???
273,car,0.27,,1343,321,1381,352,Si,0.27,0,0,0,0,???
273,car,0.56,,1299,319,1345,348,Si,0,0,0,0,0,???
273,car,0.37,,1384,324,1434,361,Si,0.37,0,0,0,0,15
273,car,0.17,,1387,323,1443,369,Si,0.17,0,0,0,0,???
273,person,0.34,,591,279,632,401,No,,,,,,
273,car,0.29,,1503,313,1566,383,Si,0,0,0,0,0,???
273,car,0.19,,1394,324,1450,374,Si,0.19,0,0,0,0,K
273,car,0.11,,1245,301,1301,345,Si,0.11,0,0,0,0,???
273,car,0.2,,1244,279,1302,346,Si,0.2,0,0,0,0,???
273,car,0.14,,1448,322,1511,382,Si,0,0,0,0,0,???
273,car,0.13,,1350,318,1384,353,Si,0,0,0,0,0,???
274,car,0.59,,1367,322,1400,357,Si,0,0,0,0,0,???
274,car,0.33,,1343,321,1383,352,Si,0.33,0,0,0,0,???
274,car,0.58,,1299,319,1344,348,Si,0,0,0,0,0,???
274,car,0.57,,1429,324,1499,378,Si,0,0,0,0,0,???
274,car,0.67,,1384,324,1435,361,Si,0.67,0,0,0,0,1
274,car,0.14,,1387,323,1443,369,Si,0.14,0,0,0,0,???
274,person,0.34,,592,282,635,401,No,,,,,,
274,car,0.31,,1394,324,1454,374,Si,0,0,0,0,0,???
274,car,0.27,,1503,313,1566,383,Si,0,0,0,0,0,???
274,car,0.25,,1244,280,1301,346,Si,0,0,0,0,0,???
274,car,0.13,,1440,322,1511,382,Si,0,0,0,0,0,???
274,car,0.4,,1504,312,1624,383,Si,0.4,0,0,0,0,???
275,car,0.59,,1367,322,1400,357,Si,0,0,0,0,0,???
275,car,0.59,,1299,319,1344,348,Si,0,0,0,0,0,???
275,car,0.11,,1342,321,1382,352,Si,0.11,0,0,0,0,???
275,car,0.57,,1429,323,1502,379,Si,0,0,0,0,0,???
275,car,0.26,,1384,324,1435,361,Si,0.56,0,0,0,0,1
275,person,0.42,,594,281,637,401,No,,,,,,
275,car,0.61,,1387,323,1444,369,Si,0.61,0,0,0,0,
275,car,0.32,,1395,324,1456,374,Si,0,0,0,0,0,???
275,car,0.28,,1243,280,1302,346,Si,0,0,0,0,0,???
275,car,0.25,,1503,313,1566,383,Si,0,0,0,0,0,???
275,person,0.13,,0,312,58,510,No,,,,,,
276,car,0.6,,1366,322,1399,357,Si,0,0,0,0,0,???
276,car,0.59,,1299,319,1344,348,Si,0,0,0,0,0,???
276,car,0.58,,1429,322,1502,379,Si,0,0,0,0,0,???
276,car,0.6,,1343,320,1382,352,Si,0.6,0,0,0,0,???
276,car,0.14,,1384,324,1435,360,Si,0.14,0,0,0,0,???
276,person,0.43,,595,281,639,401,No,,,,,,
276,car,0.4,,1387,323,1443,369,Si,0,0,0,0,0,???
276,car,0.32,,1243,280,1302,346,Si,0,0,0,0,0,???
276,car,0.31,,1394,324,1451,374,Si,0,0,0,0,0,???
276,car,0.25,,1503,313,1566,383,Si,0,0,0,0,0,???
276,person,0.15,,0,412,46,509,No,,,,,,
276,person,0.15,,0,286,54,508,No,,,,,,
276,car,0.18,,1453,321,1512,383,Si,0.18,0,0,0,0,???
276,car,0.38,,1503,312,1624,383,Si,0.38,0,0,0,0,???
277,car,0.6,,1365,322,1399,357,Si,0,0,0,0,0,???
277,car,0.6,,1299,319,1344,348,Si,0,0,0,0,0,???
277,car,0.25,,1343,321,1383,352,Si,0.25,0,0,0,0,???
277,person,0.57,,597,280,641,402,No,,,,,,
277,car,0.56,,1429,323,1504,379,Si,0,0,0,0,0,???
277,car,0.2,,1384,324,1435,360,Si,0.2,0,0,0,0,W
277,car,0.24,,1386,324,1443,369,Si,0.24,0,0,0,0,
277,car,0.34,,1243,280,1302,346,Si,0,0,0,0,0,???
277,person,0.26,,0,282,51,508,No,,,,,,
277,car,0.25,,1504,313,1566,384,Si,0,0,0,0,0,???
277,car,0.12,,1454,321,1511,383,Si,0.14,0,0,0,0,???
278,person,0.7,1,600,275,644,404,No,,,,,,
279,person,0.68,1,0,303,52,509,No,,,,,,
280,person,0.78,1,0,295,53,508,No,,,,,,
281,person,0.72,1,604,275,654,399,No,,,,,,
282,person,0.77,1,0,284,56,508,No,,,,,,
282,person,0.69,2,606,279,652,401,No,,,,,,
283,person,0.82,1,0,266,58,508,No,,,,,,
283,person,0.74,2,608,271,655,403,No,,,,,,
284,person,0.84,1,0,240,60,508,No,,,,,,
284,person,0.74,2,611,266,660,402,No,,,,,,
285,person,0.83,1,0,238,62,508,No,,,,,,
285,person,0.71,2,612,269,658,401,No,,,,,,
286,person,0.8,1,0,235,65,507,No,,,,,,
286,person,0.69,2,614,269,662,396,No,,,,,,
287,person,0.83,1,0,237,70,507,No,,,,,,
287,person,0.66,2,617,272,663,398,No,,,,,,
288,person,0.82,1,0,238,75,507,No,,,,,,
288,person,0.69,2,617,272,664,398,No,,,,,,
289,person,0.83,1,0,239,80,505,No,,,,,,
289,person,0.71,2,617,271,664,398,No,,,,,,
290,person,0.82,1,0,242,91,505,No,,,,,,
290,person,0.72,2,619,274,664,399,No,,,,,,
291,person,0.83,1,4,240,98,503,No,,,,,,
291,person,0.68,2,619,276,665,399,No,,,,,,
292,person,0.78,1,5,243,101,502,No,,,,,,
292,person,0.76,2,621,276,667,401,No,,,,,,
293,person,0.85,1,7,242,106,503,No,,,,,,
293,person,0.69,2,622,279,667,402,No,,,,,,
293,car,0.61,3,1300,319,1344,349,Si,0,0,0,0,0,???
294,person,0.84,1,6,241,108,502,No,,,,,,
294,person,0.68,2,624,276,668,400,No,,,,,,
294,car,0.61,3,1300,319,1344,348,Si,0,0,0,0,0,???
295,person,0.82,1,4,240,113,501,No,,,,,,
295,person,0.7,2,624,277,670,397,No,,,,,,
295,car,0.61,3,1300,319,1344,348,Si,0,0,0,0,0,???
296,person,0.82,1,10,238,113,499,No,,,,,,
296,person,0.72,2,623,278,673,398,No,,,,,,
296,car,0.62,3,1300,319,1344,348,Si,0,0,0,0,0,???
297,person,0.85,1,0,241,118,498,No,,,,,,
297,person,0.65,2,623,279,675,398,No,,,,,,
297,car,0.62,3,1300,319,1344,348,Si,0,0,0,0,0,???
298,person,0.8,1,0,240,124,494,No,,,,,,
298,person,0.71,2,624,274,677,400,No,,,,,,
298,car,0.62,3,1300,319,1344,348,Si,0,0,0,0,0,???
299,person,0.8,1,3,240,126,494,No,,,,,,
299,person,0.63,2,623,271,679,398,No,,,,,,
299,car,0.61,3,1300,319,1344,348,Si,0,0,0,0,0,???
300,person,0.73,1,10,238,130,492,No,,,,,,
300,person,0.67,2,625,272,679,397,No,,,,,,
301,person,0.66,1,16,244,129,491,No,,,,,,
302,person,0.64,1,20,245,132,490,No,,,,,,
303,person,0.62,1,62,244,162,494,No,,,,,,
304,person,0.68,1,45,243,174,493,No,,,,,,
305,person,0.79,1,46,247,181,493,No,,,,,,
306,person,0.85,1,72,252,184,493,No,,,,,,
306,person,0.7,2,643,282,684,398,No,,,,,,
307,person,0.84,1,72,250,185,493,No,,,,,,
307,person,0.69,2,644,279,687,398,No,,,,,,
308,person,0.75,1,74,254,188,492,No,,,,,,
308,person,0.66,2,647,279,688,401,No,,,,,,
309,person,0.72,1,648,274,691,400,No,,,,,,
310,person,0.65,1,60,250,121,486,No,,,,,,
310,person,0.62,2,107,253,187,488,No,,,,,,
311,person,0.66,1,62,252,126,483,No,,,,,,
311,person,0.65,2,97,260,193,489,No,,,,,,
311,person,0.62,3,649,274,691,400,No,,,,,,
312,person,0.79,1,109,252,194,489,No,,,,,,
312,person,0.68,2,70,246,129,483,No,,,,,,
313,person,0.72,1,118,255,197,489,No,,,,,,
313,person,0.66,2,77,252,137,484,No,,,,,,
313,car,0.61,3,1297,317,1343,347,Si,0,0,0,0,0,???
314,person,0.68,1,82,263,137,481,No,,,,,,
314,person,0.64,2,129,258,202,483,No,,,,,,
314,car,0.62,3,1300,319,1344,346,Si,0,0,0,0,0,???
315,person,0.68,1,87,252,150,483,No,,,,,,
315,car,0.62,2,1299,319,1344,346,Si,0,0,0,0,0,???
316,person,0.68,1,91,254,146,481,No,,,,,,
316,person,0.68,2,135,244,210,486,No,,,,,,
316,car,0.63,3,1298,318,1344,347,Si,0,0,0,0,0,???
317,person,0.73,1,94,255,153,478,No,,,,,,
317,person,0.68,2,140,249,214,485,No,,,,,,
317,car,0.63,3,1299,318,1344,347,Si,0,0,0,0,0,???
318,person,0.76,1,97,257,158,478,No,,,,,,
318,person,0.7,2,146,265,222,482,No,,,,,,
318,car,0.64,3,1298,318,1344,347,Si,0,0,0,0,0,???
319,person,0.74,1,149,252,231,481,No,,,,,,
319,person,0.72,2,100,257,167,476,No,,,,,,
319,person,0.64,3,657,268,700,397,No,,,,,,
319,car,0.63,4,1298,318,1345,347,Si,0,0,0,0,0,???
320,person,0.72,1,150,257,237,480,No,,,,,,
320,person,0.66,2,107,257,174,476,No,,,,,,
320,car,0.64,3,1298,318,1345,347,Si,0,0,0,0,0,???
320,person,0.62,4,658,269,699,399,No,,,,,,
321,person,0.75,1,152,257,242,479,No,,,,,,
321,person,0.64,2,658,269,700,397,No,,,,,,
321,car,0.63,3,1298,319,1344,347,Si,0,0,0,0,0,???
321,person,0.62,4,108,255,177,477,No,,,,,,
322,person,0.74,1,154,251,244,478,No,,,,,,
322,person,0.64,2,664,268,703,391,No,,,,,,
322,person,0.64,3,109,254,180,477,No,,,,,,
322,car,0.63,4,1299,318,1345,347,Si,0,0,0,0,0,???
323,person,0.66,1,164,250,244,478,No,,,,,,
323,person,0.65,2,665,267,705,393,No,,,,,,
323,car,0.62,3,1296,317,1343,347,Si,0,0,0,0,0,???
323,person,0.62,4,113,251,185,474,No,,,,,,
324,person,0.73,1,167,251,246,478,No,,,,,,
324,person,0.69,2,117,254,186,473,No,,,,,,
324,person,0.63,3,665,268,708,395,No,,,,,,
324,car,0.62,4,1296,317,1343,347,Si,0,0,0,0,0,???
325,person,0.71,1,179,259,253,479,No,,,,,,
325,person,0.68,2,119,258,189,474,No,,,,,,
325,person,0.65,3,666,271,707,394,No,,,,,,
325,car,0.63,4,1296,317,1343,347,Si,0,0,0,0,0,???
325,car,0.62,5,1429,323,1510,380,Si,0,0,0,0,0,???
326,person,0.67,1,185,254,253,476,No,,,,,,
326,person,0.66,2,120,257,194,468,No,,,,,,
326,car,0.65,3,1295,317,1344,347,Si,0,0,0,0,0,???
326,car,0.62,4,1429,323,1509,380,Si,0,0,0,0,0,???
327,person,0.75,1,129,253,202,471,No,,,,,,
327,person,0.68,2,188,248,262,474,No,,,,,,
327,car,0.66,3,1295,317,1344,348,Si,0,0,0,0,0,???
327,car,0.62,4,1430,322,1509,380,Si,0,0,0,0,0,???
328,person,0.76,1,133,254,209,470,No,,,,,,
328,person,0.69,2,194,251,263,478,No,,,,,,
328,car,0.67,3,1294,317,1344,348,Si,0,0,0,0,0,???
328,car,0.64,4,1430,322,1509,380,Si,0,0,0,0,0,???
329,person,0.8,1,138,253,213,471,No,,,,,,
329,person,0.71,2,198,252,267,476,No,,,,,,
329,car,0.67,3,1294,317,1344,348,Si,0,0,0,0,0,???
329,car,0.61,4,1430,322,1509,380,Si,0,0,0,0,0,???
330,person,0.8,1,139,258,219,470,No,,,,,,
330,car,0.67,2,1295,317,1344,348,Si,0,0,0,0,0,???
330,person,0.66,3,203,263,278,476,No,,,,,,
330,car,0.62,4,1430,322,1509,380,Si,0,0,0,0,0,???
331,person,0.83,1,146,263,220,470,No,,,,,,
331,car,0.65,2,1295,317,1344,348,Si,0,0,0,0,0,???
331,car,0.63,3,1431,322,1509,380,Si,0,0,0,0,0,???
331,person,0.61,4,210,262,293,474,No,,,,,,
332,person,0.87,1,154,261,221,472,No,,,,,,
332,person,0.71,2,214,262,300,472,No,,,,,,
332,car,0.66,3,1431,322,1509,380,Si,0,0,0,0,0,???
332,car,0.62,4,1295,317,1344,348,Si,0,0,0,0,0,???
333,person,0.79,1,155,258,225,469,No,,,,,,
333,person,0.72,2,217,250,306,470,No,,,,,,
333,car,0.66,3,1431,321,1508,381,Si,0,0,0,0,0,???
333,car,0.63,4,1295,317,1344,348,Si,0,0,0,0,0,???
334,person,0.8,1,157,253,228,469,No,,,,,,
334,person,0.7,2,214,252,309,472,No,,,,,,
334,car,0.66,3,1295,318,1344,348,Si,0,0,0,0,0,???
334,car,0.66,4,1432,322,1508,381,Si,0,0,0,0,0,???
335,person,0.78,1,162,254,237,472,No,,,,,,
335,person,0.73,2,217,252,314,475,No,,,,,,
335,car,0.66,3,1432,321,1507,381,Si,0,0,0,0,0,???
335,car,0.65,4,1296,318,1345,348,Si,0,0,0,0,0,???
336,person,0.78,1,217,251,317,474,No,,,,,,
336,person,0.76,2,165,254,237,471,No,,,,,,
336,car,0.68,3,1432,321,1507,380,Si,0,0,0,0,0,???
336,car,0.64,4,1297,318,1345,349,Si,0,0,0,0,0,???
337,person,0.77,1,214,252,318,474,No,,,,,,
337,person,0.76,2,165,254,239,465,No,,,,,,
337,car,0.67,3,1431,322,1509,380,Si,0,0,0,0,0,???
337,car,0.65,4,1299,318,1345,348,Si,0,0,0,0,0,???
338,person,0.77,1,172,254,248,462,No,,,,,,
338,person,0.74,2,219,253,318,473,No,,,,,,
338,car,0.68,3,1431,322,1509,380,Si,0,0,0,0,0,???
338,car,0.65,4,1300,319,1347,348,Si,0,0,0,0,0,???
338,car,0.61,5,1365,323,1400,357,Si,0,0,0,0,0,???
339,person,0.76,1,180,253,256,465,No,,,,,,
339,car,0.67,2,1431,322,1510,380,Si,0,0,0,0,0,???
339,car,0.64,3,1300,319,1347,348,Si,0,0,0,0,0,???
339,car,0.61,4,1365,323,1400,357,Si,0,0,0,0,0,???
340,person,0.77,1,180,257,250,463,No,,,,,,
340,person,0.72,2,238,261,318,472,No,,,,,,
340,car,0.65,3,1432,322,1510,379,Si,0,0,0,0,0,???
340,car,0.65,4,1300,319,1347,348,Si,0,0,0,0,0,???
340,car,0.61,5,1365,323,1400,357,Si,0,0,0,0,0,???
341,person,0.78,1,252,258,319,467,No,,,,,,
341,person,0.77,2,187,256,256,463,No,,,,,,
341,car,0.63,3,1301,319,1347,348,Si,0,0,0,0,0,???
341,car,0.62,4,1433,322,1507,378,Si,0,0,0,0,0,???
341,car,0.61,5,1365,323,1400,356,Si,0,0,0,0,0,???
342,person,0.78,1,191,258,257,463,No,,,,,,
342,person,0.77,2,255,253,325,469,No,,,,,,
342,car,0.63,3,1301,319,1347,348,Si,0,0,0,0,0,???
342,car,0.61,4,1366,323,1400,357,Si,0,0,0,0,0,???
342,person,0.61,5,688,280,724,387,No,,,,,,
343,person,0.76,1,259,248,329,467,No,,,,,,
343,person,0.74,2,192,256,258,460,No,,,,,,
